using CUDA on GPU 0...	
loading data files...	
cutting off end of data so that the batches/sequences divide evenly	
reshaping tensor...	
data load done. Number of data batches in train: 423, val: 23, test: 0	
vocab size: 65	
creating an lstm with 2 layers	
setting forget gate biases to 1 in LSTM layer 1	
setting forget gate biases to 1 in LSTM layer 2	
number of parameters in the model: 3320385	
cloning rnn	
cloning criterion	
1/21150 (epoch 0.002), train_loss = 4.15876630, grad/param norm = 8.1939e-01, time/batch = 0.7017s	
12131/21150 (epoch 28.678), train_loss = 1.16671376, grad/param norm = 2.3303e-02, time/batch = 0.1394s	
12132/21150 (epoch 28.681), train_loss = 1.19505832, grad/param norm = 2.4433e-02, time/batch = 0.1386s	
12133/21150 (epoch 28.683), train_loss = 1.18317041, grad/param norm = 2.5934e-02, time/batch = 0.1403s	
12134/21150 (epoch 28.686), train_loss = 1.19440805, grad/param norm = 2.5102e-02, time/batch = 0.1403s	
12135/21150 (epoch 28.688), train_loss = 1.16313652, grad/param norm = 2.2719e-02, time/batch = 0.1389s	
12136/21150 (epoch 28.690), train_loss = 1.14589947, grad/param norm = 2.3774e-02, time/batch = 0.1414s	
12137/21150 (epoch 28.693), train_loss = 1.17600035, grad/param norm = 2.4746e-02, time/batch = 0.1398s	
12138/21150 (epoch 28.695), train_loss = 1.20224694, grad/param norm = 2.4282e-02, time/batch = 0.1395s	
12139/21150 (epoch 28.697), train_loss = 1.15111686, grad/param norm = 2.3562e-02, time/batch = 0.1404s	
12140/21150 (epoch 28.700), train_loss = 1.19255782, grad/param norm = 2.3568e-02, time/batch = 0.1393s	
12141/21150 (epoch 28.702), train_loss = 1.19267916, grad/param norm = 2.4385e-02, time/batch = 0.1421s	
12142/21150 (epoch 28.704), train_loss = 1.15905904, grad/param norm = 2.4460e-02, time/batch = 0.1412s	
12143/21150 (epoch 28.707), train_loss = 1.20625913, grad/param norm = 2.4794e-02, time/batch = 0.1398s	
12144/21150 (epoch 28.709), train_loss = 1.16732376, grad/param norm = 2.3395e-02, time/batch = 0.1386s	
12145/21150 (epoch 28.712), train_loss = 1.13395748, grad/param norm = 2.4128e-02, time/batch = 0.1418s	
12146/21150 (epoch 28.714), train_loss = 1.17724251, grad/param norm = 2.4328e-02, time/batch = 0.1393s	
12147/21150 (epoch 28.716), train_loss = 1.13380470, grad/param norm = 2.3666e-02, time/batch = 0.1407s	
12148/21150 (epoch 28.719), train_loss = 1.11117000, grad/param norm = 2.4114e-02, time/batch = 0.1392s	
12149/21150 (epoch 28.721), train_loss = 1.18973499, grad/param norm = 2.5094e-02, time/batch = 0.1399s	
12150/21150 (epoch 28.723), train_loss = 1.16481506, grad/param norm = 2.3383e-02, time/batch = 0.1396s	
12151/21150 (epoch 28.726), train_loss = 1.12780007, grad/param norm = 2.2395e-02, time/batch = 0.1398s	
12152/21150 (epoch 28.728), train_loss = 1.17821698, grad/param norm = 2.4820e-02, time/batch = 0.1384s	
12153/21150 (epoch 28.730), train_loss = 1.17655350, grad/param norm = 2.4158e-02, time/batch = 0.1413s	
12154/21150 (epoch 28.733), train_loss = 1.16566966, grad/param norm = 2.3608e-02, time/batch = 0.1397s	
12155/21150 (epoch 28.735), train_loss = 1.14004096, grad/param norm = 2.4217e-02, time/batch = 0.1397s	
12156/21150 (epoch 28.738), train_loss = 1.19227118, grad/param norm = 2.5310e-02, time/batch = 0.1395s	
12157/21150 (epoch 28.740), train_loss = 1.21314374, grad/param norm = 2.9681e-02, time/batch = 0.1388s	
12158/21150 (epoch 28.742), train_loss = 1.17749282, grad/param norm = 2.4635e-02, time/batch = 0.1395s	
12159/21150 (epoch 28.745), train_loss = 1.15944520, grad/param norm = 2.4477e-02, time/batch = 0.1414s	
12160/21150 (epoch 28.747), train_loss = 1.15701113, grad/param norm = 2.3181e-02, time/batch = 0.1391s	
12161/21150 (epoch 28.749), train_loss = 1.16547864, grad/param norm = 2.8309e-02, time/batch = 0.1397s	
12162/21150 (epoch 28.752), train_loss = 1.16418906, grad/param norm = 2.3925e-02, time/batch = 0.1397s	
12163/21150 (epoch 28.754), train_loss = 1.12955236, grad/param norm = 2.2835e-02, time/batch = 0.1400s	
12164/21150 (epoch 28.757), train_loss = 1.10400467, grad/param norm = 2.3912e-02, time/batch = 0.1410s	
12165/21150 (epoch 28.759), train_loss = 1.11904244, grad/param norm = 2.3572e-02, time/batch = 0.1398s	
12166/21150 (epoch 28.761), train_loss = 1.15291705, grad/param norm = 2.3141e-02, time/batch = 0.1397s	
12167/21150 (epoch 28.764), train_loss = 1.15333404, grad/param norm = 2.4707e-02, time/batch = 0.1403s	
12168/21150 (epoch 28.766), train_loss = 1.09029900, grad/param norm = 2.4217e-02, time/batch = 0.1397s	
12169/21150 (epoch 28.768), train_loss = 1.13781965, grad/param norm = 2.3612e-02, time/batch = 0.1398s	
12170/21150 (epoch 28.771), train_loss = 1.15119437, grad/param norm = 2.6255e-02, time/batch = 0.1414s	
12171/21150 (epoch 28.773), train_loss = 1.17422462, grad/param norm = 2.3825e-02, time/batch = 0.1398s	
12172/21150 (epoch 28.775), train_loss = 1.15204983, grad/param norm = 2.3028e-02, time/batch = 0.1403s	
12173/21150 (epoch 28.778), train_loss = 1.19045092, grad/param norm = 2.4250e-02, time/batch = 0.1393s	
12174/21150 (epoch 28.780), train_loss = 1.17276719, grad/param norm = 2.3596e-02, time/batch = 0.1399s	
12175/21150 (epoch 28.783), train_loss = 1.13148422, grad/param norm = 2.4197e-02, time/batch = 0.1401s	
12176/21150 (epoch 28.785), train_loss = 1.17779647, grad/param norm = 2.5321e-02, time/batch = 0.1430s	
12177/21150 (epoch 28.787), train_loss = 1.14798898, grad/param norm = 2.3783e-02, time/batch = 0.1385s	
12178/21150 (epoch 28.790), train_loss = 1.07431702, grad/param norm = 2.2488e-02, time/batch = 0.1398s	
12179/21150 (epoch 28.792), train_loss = 1.14233953, grad/param norm = 2.3161e-02, time/batch = 0.1412s	
12180/21150 (epoch 28.794), train_loss = 1.13177537, grad/param norm = 2.2885e-02, time/batch = 0.1370s	
12181/21150 (epoch 28.797), train_loss = 1.17855514, grad/param norm = 2.3445e-02, time/batch = 0.1377s	
12182/21150 (epoch 28.799), train_loss = 1.14347358, grad/param norm = 2.4040e-02, time/batch = 0.1373s	
12183/21150 (epoch 28.801), train_loss = 1.18403003, grad/param norm = 2.6692e-02, time/batch = 0.1374s	
12184/21150 (epoch 28.804), train_loss = 1.13428298, grad/param norm = 2.2629e-02, time/batch = 0.1388s	
12185/21150 (epoch 28.806), train_loss = 1.19266996, grad/param norm = 2.3533e-02, time/batch = 0.1381s	
12186/21150 (epoch 28.809), train_loss = 1.12123204, grad/param norm = 2.2828e-02, time/batch = 0.1389s	
12187/21150 (epoch 28.811), train_loss = 1.16376607, grad/param norm = 2.5358e-02, time/batch = 0.1388s	
12188/21150 (epoch 28.813), train_loss = 1.15997319, grad/param norm = 2.5201e-02, time/batch = 0.1409s	
12189/21150 (epoch 28.816), train_loss = 1.12205264, grad/param norm = 2.2611e-02, time/batch = 0.1405s	
12190/21150 (epoch 28.818), train_loss = 1.16631142, grad/param norm = 2.4521e-02, time/batch = 0.1398s	
12191/21150 (epoch 28.820), train_loss = 1.12210170, grad/param norm = 2.3652e-02, time/batch = 0.1397s	
12192/21150 (epoch 28.823), train_loss = 1.19920575, grad/param norm = 2.4758e-02, time/batch = 0.1390s	
12193/21150 (epoch 28.825), train_loss = 1.14257376, grad/param norm = 2.3770e-02, time/batch = 0.1408s	
12194/21150 (epoch 28.827), train_loss = 1.20606480, grad/param norm = 2.5046e-02, time/batch = 0.1391s	
12195/21150 (epoch 28.830), train_loss = 1.16310697, grad/param norm = 2.4497e-02, time/batch = 0.1398s	
12196/21150 (epoch 28.832), train_loss = 1.16426313, grad/param norm = 2.4003e-02, time/batch = 0.1389s	
12197/21150 (epoch 28.835), train_loss = 1.13207040, grad/param norm = 2.4115e-02, time/batch = 0.1409s	
12198/21150 (epoch 28.837), train_loss = 1.13497495, grad/param norm = 2.3436e-02, time/batch = 0.1400s	
12199/21150 (epoch 28.839), train_loss = 1.13076108, grad/param norm = 2.2709e-02, time/batch = 0.1404s	
12200/21150 (epoch 28.842), train_loss = 1.12015899, grad/param norm = 2.3895e-02, time/batch = 0.1408s	
12201/21150 (epoch 28.844), train_loss = 1.19031810, grad/param norm = 2.5150e-02, time/batch = 0.1395s	
12202/21150 (epoch 28.846), train_loss = 1.18176658, grad/param norm = 2.3287e-02, time/batch = 0.1395s	
12203/21150 (epoch 28.849), train_loss = 1.15447538, grad/param norm = 2.4200e-02, time/batch = 0.1407s	
12204/21150 (epoch 28.851), train_loss = 1.12872555, grad/param norm = 2.4513e-02, time/batch = 0.1391s	
12205/21150 (epoch 28.853), train_loss = 1.17098258, grad/param norm = 2.8438e-02, time/batch = 0.1421s	
12206/21150 (epoch 28.856), train_loss = 1.14473400, grad/param norm = 2.3829e-02, time/batch = 0.1388s	
12207/21150 (epoch 28.858), train_loss = 1.13824512, grad/param norm = 2.3808e-02, time/batch = 0.1397s	
12208/21150 (epoch 28.861), train_loss = 1.15701734, grad/param norm = 2.4506e-02, time/batch = 0.1415s	
12209/21150 (epoch 28.863), train_loss = 1.16366979, grad/param norm = 2.4738e-02, time/batch = 0.1395s	
12210/21150 (epoch 28.865), train_loss = 1.12831838, grad/param norm = 2.3915e-02, time/batch = 0.1392s	
12211/21150 (epoch 28.868), train_loss = 1.11300799, grad/param norm = 2.4327e-02, time/batch = 0.1407s	
12212/21150 (epoch 28.870), train_loss = 1.09064300, grad/param norm = 2.4200e-02, time/batch = 0.1399s	
12213/21150 (epoch 28.872), train_loss = 1.12772722, grad/param norm = 2.3853e-02, time/batch = 0.1400s	
12214/21150 (epoch 28.875), train_loss = 1.13645692, grad/param norm = 2.3522e-02, time/batch = 0.1396s	
12215/21150 (epoch 28.877), train_loss = 1.22230074, grad/param norm = 2.7229e-02, time/batch = 0.1404s	
12216/21150 (epoch 28.879), train_loss = 1.12259313, grad/param norm = 2.3510e-02, time/batch = 0.1381s	
12217/21150 (epoch 28.882), train_loss = 1.18231331, grad/param norm = 2.4803e-02, time/batch = 0.1421s	
12218/21150 (epoch 28.884), train_loss = 1.16993054, grad/param norm = 2.4993e-02, time/batch = 0.1386s	
12219/21150 (epoch 28.887), train_loss = 1.18002953, grad/param norm = 2.6013e-02, time/batch = 0.1395s	
12220/21150 (epoch 28.889), train_loss = 1.16266811, grad/param norm = 2.4806e-02, time/batch = 0.1390s	
12221/21150 (epoch 28.891), train_loss = 1.17603828, grad/param norm = 2.3564e-02, time/batch = 0.1398s	
12222/21150 (epoch 28.894), train_loss = 1.15410582, grad/param norm = 2.3315e-02, time/batch = 0.1415s	
12223/21150 (epoch 28.896), train_loss = 1.13427275, grad/param norm = 2.3765e-02, time/batch = 0.1399s	
12224/21150 (epoch 28.898), train_loss = 1.14470397, grad/param norm = 2.3209e-02, time/batch = 0.1392s	
12225/21150 (epoch 28.901), train_loss = 1.17369256, grad/param norm = 2.4056e-02, time/batch = 0.1402s	
12226/21150 (epoch 28.903), train_loss = 1.17624399, grad/param norm = 2.4744e-02, time/batch = 0.1390s	
12227/21150 (epoch 28.905), train_loss = 1.14573232, grad/param norm = 2.8355e-02, time/batch = 0.1394s	
12228/21150 (epoch 28.908), train_loss = 1.16323236, grad/param norm = 2.6561e-02, time/batch = 0.1414s	
12229/21150 (epoch 28.910), train_loss = 1.13730190, grad/param norm = 2.3931e-02, time/batch = 0.1392s	
12230/21150 (epoch 28.913), train_loss = 1.19451834, grad/param norm = 2.5485e-02, time/batch = 0.1397s	
12231/21150 (epoch 28.915), train_loss = 1.14515231, grad/param norm = 2.3821e-02, time/batch = 0.1394s	
12232/21150 (epoch 28.917), train_loss = 1.18863565, grad/param norm = 2.4692e-02, time/batch = 0.1398s	
12233/21150 (epoch 28.920), train_loss = 1.17725847, grad/param norm = 2.5147e-02, time/batch = 0.1414s	
12234/21150 (epoch 28.922), train_loss = 1.12566873, grad/param norm = 2.3616e-02, time/batch = 0.1417s	
12235/21150 (epoch 28.924), train_loss = 1.15488481, grad/param norm = 2.3428e-02, time/batch = 0.1403s	
12236/21150 (epoch 28.927), train_loss = 1.13306198, grad/param norm = 2.4226e-02, time/batch = 0.1407s	
12237/21150 (epoch 28.929), train_loss = 1.15133674, grad/param norm = 2.6955e-02, time/batch = 0.1399s	
12238/21150 (epoch 28.931), train_loss = 1.22701381, grad/param norm = 2.6647e-02, time/batch = 0.1391s	
12239/21150 (epoch 28.934), train_loss = 1.13149490, grad/param norm = 2.1938e-02, time/batch = 0.1391s	
12240/21150 (epoch 28.936), train_loss = 1.17802253, grad/param norm = 2.3755e-02, time/batch = 0.1419s	
12241/21150 (epoch 28.939), train_loss = 1.16818764, grad/param norm = 2.2520e-02, time/batch = 0.1391s	
12242/21150 (epoch 28.941), train_loss = 1.13331119, grad/param norm = 2.3204e-02, time/batch = 0.1394s	
12243/21150 (epoch 28.943), train_loss = 1.15665012, grad/param norm = 2.4285e-02, time/batch = 0.1397s	
12244/21150 (epoch 28.946), train_loss = 1.14459569, grad/param norm = 2.5022e-02, time/batch = 0.1386s	
12245/21150 (epoch 28.948), train_loss = 1.17884388, grad/param norm = 2.6549e-02, time/batch = 0.1392s	
12246/21150 (epoch 28.950), train_loss = 1.19740977, grad/param norm = 2.3857e-02, time/batch = 0.1420s	
12247/21150 (epoch 28.953), train_loss = 1.17630036, grad/param norm = 2.3681e-02, time/batch = 0.1410s	
12248/21150 (epoch 28.955), train_loss = 1.17374563, grad/param norm = 2.4981e-02, time/batch = 0.1398s	
12249/21150 (epoch 28.957), train_loss = 1.15746678, grad/param norm = 2.3356e-02, time/batch = 0.1388s	
12250/21150 (epoch 28.960), train_loss = 1.15976781, grad/param norm = 2.3968e-02, time/batch = 0.1392s	
12251/21150 (epoch 28.962), train_loss = 1.18651265, grad/param norm = 2.4147e-02, time/batch = 0.1424s	
12252/21150 (epoch 28.965), train_loss = 1.16351844, grad/param norm = 2.3131e-02, time/batch = 0.1411s	
12253/21150 (epoch 28.967), train_loss = 1.19012793, grad/param norm = 2.4644e-02, time/batch = 0.1401s	
12254/21150 (epoch 28.969), train_loss = 1.17720010, grad/param norm = 2.4618e-02, time/batch = 0.1394s	
12255/21150 (epoch 28.972), train_loss = 1.19223811, grad/param norm = 2.4215e-02, time/batch = 0.1391s	
12256/21150 (epoch 28.974), train_loss = 1.14673410, grad/param norm = 2.4405e-02, time/batch = 0.1403s	
12257/21150 (epoch 28.976), train_loss = 1.17404593, grad/param norm = 2.5445e-02, time/batch = 0.1426s	
12258/21150 (epoch 28.979), train_loss = 1.11877159, grad/param norm = 2.3183e-02, time/batch = 0.1400s	
12259/21150 (epoch 28.981), train_loss = 1.16095571, grad/param norm = 2.3769e-02, time/batch = 0.1404s	
12260/21150 (epoch 28.983), train_loss = 1.17850572, grad/param norm = 2.4889e-02, time/batch = 0.1394s	
12261/21150 (epoch 28.986), train_loss = 1.15094627, grad/param norm = 2.2363e-02, time/batch = 0.1410s	
12262/21150 (epoch 28.988), train_loss = 1.16998488, grad/param norm = 2.4009e-02, time/batch = 0.1407s	
12263/21150 (epoch 28.991), train_loss = 1.16027623, grad/param norm = 2.3283e-02, time/batch = 0.1412s	
12264/21150 (epoch 28.993), train_loss = 1.21090736, grad/param norm = 2.5254e-02, time/batch = 0.1402s	
12265/21150 (epoch 28.995), train_loss = 1.14299790, grad/param norm = 2.3252e-02, time/batch = 0.1405s	
12266/21150 (epoch 28.998), train_loss = 1.16076662, grad/param norm = 2.4872e-02, time/batch = 0.1394s	
decayed learning rate by a factor 0.97 to 0.0010875886858535	
12267/21150 (epoch 29.000), train_loss = 1.20447831, grad/param norm = 2.5035e-02, time/batch = 0.1394s	
12268/21150 (epoch 29.002), train_loss = 1.38142456, grad/param norm = 2.9767e-02, time/batch = 0.1405s	
12269/21150 (epoch 29.005), train_loss = 1.15128880, grad/param norm = 2.3123e-02, time/batch = 0.1406s	
12270/21150 (epoch 29.007), train_loss = 1.18651685, grad/param norm = 2.4451e-02, time/batch = 0.1398s	
12271/21150 (epoch 29.009), train_loss = 1.17663460, grad/param norm = 2.3576e-02, time/batch = 0.1410s	
12272/21150 (epoch 29.012), train_loss = 1.22901471, grad/param norm = 2.4005e-02, time/batch = 0.1388s	
12273/21150 (epoch 29.014), train_loss = 1.13124666, grad/param norm = 2.2815e-02, time/batch = 0.1395s	
12274/21150 (epoch 29.017), train_loss = 1.17572422, grad/param norm = 2.4095e-02, time/batch = 0.1393s	
12275/21150 (epoch 29.019), train_loss = 1.16858727, grad/param norm = 2.2649e-02, time/batch = 0.1413s	
12276/21150 (epoch 29.021), train_loss = 1.12736283, grad/param norm = 2.3394e-02, time/batch = 0.1401s	
12277/21150 (epoch 29.024), train_loss = 1.10790476, grad/param norm = 2.2260e-02, time/batch = 0.1391s	
12278/21150 (epoch 29.026), train_loss = 1.22274842, grad/param norm = 2.4366e-02, time/batch = 0.1403s	
12279/21150 (epoch 29.028), train_loss = 1.11261135, grad/param norm = 2.3417e-02, time/batch = 0.1407s	
12280/21150 (epoch 29.031), train_loss = 1.15720748, grad/param norm = 2.4385e-02, time/batch = 0.1415s	
12281/21150 (epoch 29.033), train_loss = 1.16306998, grad/param norm = 2.2575e-02, time/batch = 0.1407s	
12282/21150 (epoch 29.035), train_loss = 1.14247430, grad/param norm = 2.3000e-02, time/batch = 0.1390s	
12283/21150 (epoch 29.038), train_loss = 1.17413840, grad/param norm = 2.2310e-02, time/batch = 0.1388s	
12284/21150 (epoch 29.040), train_loss = 1.19844920, grad/param norm = 2.6326e-02, time/batch = 0.1398s	
12285/21150 (epoch 29.043), train_loss = 1.12602805, grad/param norm = 2.2610e-02, time/batch = 0.1388s	
12286/21150 (epoch 29.045), train_loss = 1.12189472, grad/param norm = 2.2977e-02, time/batch = 0.1418s	
12287/21150 (epoch 29.047), train_loss = 1.17613722, grad/param norm = 2.4219e-02, time/batch = 0.1396s	
12288/21150 (epoch 29.050), train_loss = 1.11551499, grad/param norm = 2.2507e-02, time/batch = 0.1394s	
12289/21150 (epoch 29.052), train_loss = 1.12062641, grad/param norm = 2.3362e-02, time/batch = 0.1397s	
12290/21150 (epoch 29.054), train_loss = 1.10577597, grad/param norm = 2.2573e-02, time/batch = 0.1394s	
12291/21150 (epoch 29.057), train_loss = 1.14109069, grad/param norm = 2.4037e-02, time/batch = 0.1400s	
12292/21150 (epoch 29.059), train_loss = 1.10083198, grad/param norm = 2.3048e-02, time/batch = 0.1413s	
12293/21150 (epoch 29.061), train_loss = 1.15397943, grad/param norm = 2.4583e-02, time/batch = 0.1408s	
12294/21150 (epoch 29.064), train_loss = 1.12558601, grad/param norm = 2.2543e-02, time/batch = 0.1394s	
12295/21150 (epoch 29.066), train_loss = 1.10479715, grad/param norm = 2.3911e-02, time/batch = 0.1400s	
12296/21150 (epoch 29.069), train_loss = 1.15414164, grad/param norm = 2.2886e-02, time/batch = 0.1396s	
12297/21150 (epoch 29.071), train_loss = 1.15647429, grad/param norm = 2.7881e-02, time/batch = 0.1387s	
12298/21150 (epoch 29.073), train_loss = 1.12320374, grad/param norm = 2.3479e-02, time/batch = 0.1412s	
12299/21150 (epoch 29.076), train_loss = 1.14504806, grad/param norm = 2.4137e-02, time/batch = 0.1396s	
12300/21150 (epoch 29.078), train_loss = 1.14039589, grad/param norm = 2.3353e-02, time/batch = 0.1388s	
12301/21150 (epoch 29.080), train_loss = 1.15574441, grad/param norm = 2.3856e-02, time/batch = 0.1404s	
12302/21150 (epoch 29.083), train_loss = 1.17427446, grad/param norm = 2.5229e-02, time/batch = 0.1393s	
12303/21150 (epoch 29.085), train_loss = 1.12087481, grad/param norm = 2.3321e-02, time/batch = 0.1388s	
12304/21150 (epoch 29.087), train_loss = 1.22105547, grad/param norm = 2.6675e-02, time/batch = 0.1405s	
12305/21150 (epoch 29.090), train_loss = 1.18370253, grad/param norm = 2.5637e-02, time/batch = 0.1399s	
12306/21150 (epoch 29.092), train_loss = 1.19687404, grad/param norm = 2.3834e-02, time/batch = 0.1405s	
12307/21150 (epoch 29.095), train_loss = 1.19283800, grad/param norm = 2.5449e-02, time/batch = 0.1396s	
12308/21150 (epoch 29.097), train_loss = 1.18545688, grad/param norm = 2.4452e-02, time/batch = 0.1390s	
12309/21150 (epoch 29.099), train_loss = 1.20056149, grad/param norm = 2.6230e-02, time/batch = 0.1404s	
12310/21150 (epoch 29.102), train_loss = 1.13976726, grad/param norm = 2.2316e-02, time/batch = 0.1411s	
12311/21150 (epoch 29.104), train_loss = 1.17008922, grad/param norm = 2.3653e-02, time/batch = 0.1404s	
12312/21150 (epoch 29.106), train_loss = 1.20092954, grad/param norm = 2.5522e-02, time/batch = 0.1404s	
12313/21150 (epoch 29.109), train_loss = 1.19626909, grad/param norm = 2.4190e-02, time/batch = 0.1384s	
12314/21150 (epoch 29.111), train_loss = 1.13642214, grad/param norm = 2.3736e-02, time/batch = 0.1386s	
12315/21150 (epoch 29.113), train_loss = 1.11001705, grad/param norm = 2.6345e-02, time/batch = 0.1410s	
12316/21150 (epoch 29.116), train_loss = 1.13508538, grad/param norm = 2.4777e-02, time/batch = 0.1409s	
12317/21150 (epoch 29.118), train_loss = 1.11928112, grad/param norm = 2.3356e-02, time/batch = 0.1391s	
12318/21150 (epoch 29.121), train_loss = 1.12488145, grad/param norm = 2.3804e-02, time/batch = 0.1390s	
12319/21150 (epoch 29.123), train_loss = 1.08507831, grad/param norm = 2.2990e-02, time/batch = 0.1399s	
12320/21150 (epoch 29.125), train_loss = 1.11577958, grad/param norm = 2.4929e-02, time/batch = 0.1398s	
12321/21150 (epoch 29.128), train_loss = 1.16518415, grad/param norm = 2.4735e-02, time/batch = 0.1406s	
12322/21150 (epoch 29.130), train_loss = 1.11088385, grad/param norm = 2.3295e-02, time/batch = 0.1405s	
12323/21150 (epoch 29.132), train_loss = 1.16760927, grad/param norm = 2.4085e-02, time/batch = 0.1397s	
12324/21150 (epoch 29.135), train_loss = 1.14534855, grad/param norm = 2.4187e-02, time/batch = 0.1407s	
12325/21150 (epoch 29.137), train_loss = 1.19703810, grad/param norm = 2.4631e-02, time/batch = 0.1394s	
12326/21150 (epoch 29.139), train_loss = 1.15344719, grad/param norm = 2.3901e-02, time/batch = 0.1399s	
12327/21150 (epoch 29.142), train_loss = 1.15385965, grad/param norm = 2.5012e-02, time/batch = 0.1408s	
12328/21150 (epoch 29.144), train_loss = 1.21705300, grad/param norm = 2.6874e-02, time/batch = 0.1394s	
12329/21150 (epoch 29.147), train_loss = 1.15074089, grad/param norm = 2.5139e-02, time/batch = 0.1399s	
12330/21150 (epoch 29.149), train_loss = 1.12983238, grad/param norm = 2.4055e-02, time/batch = 0.1384s	
12331/21150 (epoch 29.151), train_loss = 1.17912653, grad/param norm = 2.4346e-02, time/batch = 0.1395s	
12332/21150 (epoch 29.154), train_loss = 1.13757002, grad/param norm = 2.2903e-02, time/batch = 0.1396s	
12333/21150 (epoch 29.156), train_loss = 1.15076551, grad/param norm = 2.3090e-02, time/batch = 0.1407s	
12334/21150 (epoch 29.158), train_loss = 1.13713647, grad/param norm = 2.3210e-02, time/batch = 0.1390s	
12335/21150 (epoch 29.161), train_loss = 1.20663266, grad/param norm = 2.4114e-02, time/batch = 0.1393s	
12336/21150 (epoch 29.163), train_loss = 1.17574759, grad/param norm = 2.4993e-02, time/batch = 0.1398s	
12337/21150 (epoch 29.165), train_loss = 1.19241163, grad/param norm = 2.4297e-02, time/batch = 0.1398s	
12338/21150 (epoch 29.168), train_loss = 1.17717610, grad/param norm = 2.4161e-02, time/batch = 0.1407s	
12339/21150 (epoch 29.170), train_loss = 1.07010385, grad/param norm = 2.6776e-02, time/batch = 0.1410s	
12340/21150 (epoch 29.173), train_loss = 1.15643098, grad/param norm = 2.3863e-02, time/batch = 0.1409s	
12341/21150 (epoch 29.175), train_loss = 1.12412856, grad/param norm = 2.4245e-02, time/batch = 0.1403s	
12342/21150 (epoch 29.177), train_loss = 1.13594671, grad/param norm = 2.3695e-02, time/batch = 0.1391s	
12343/21150 (epoch 29.180), train_loss = 1.18425852, grad/param norm = 2.3252e-02, time/batch = 0.1387s	
12344/21150 (epoch 29.182), train_loss = 1.18018112, grad/param norm = 2.4195e-02, time/batch = 0.1416s	
12345/21150 (epoch 29.184), train_loss = 1.17755868, grad/param norm = 2.6135e-02, time/batch = 0.1402s	
12346/21150 (epoch 29.187), train_loss = 1.17654498, grad/param norm = 2.3382e-02, time/batch = 0.1402s	
12347/21150 (epoch 29.189), train_loss = 1.17303003, grad/param norm = 2.4240e-02, time/batch = 0.1393s	
12348/21150 (epoch 29.191), train_loss = 1.14485657, grad/param norm = 2.3486e-02, time/batch = 0.1397s	
12349/21150 (epoch 29.194), train_loss = 1.08202103, grad/param norm = 2.3086e-02, time/batch = 0.1389s	
12350/21150 (epoch 29.196), train_loss = 1.12672277, grad/param norm = 2.3654e-02, time/batch = 0.1414s	
12351/21150 (epoch 29.199), train_loss = 1.16201262, grad/param norm = 2.3925e-02, time/batch = 0.1395s	
12352/21150 (epoch 29.201), train_loss = 1.20917916, grad/param norm = 2.5963e-02, time/batch = 0.1395s	
12353/21150 (epoch 29.203), train_loss = 1.17635388, grad/param norm = 2.5459e-02, time/batch = 0.1397s	
12354/21150 (epoch 29.206), train_loss = 1.16417386, grad/param norm = 2.5282e-02, time/batch = 0.1408s	
12355/21150 (epoch 29.208), train_loss = 1.14465284, grad/param norm = 2.2331e-02, time/batch = 0.1397s	
12356/21150 (epoch 29.210), train_loss = 1.16560141, grad/param norm = 2.5606e-02, time/batch = 0.1417s	
12357/21150 (epoch 29.213), train_loss = 1.16553920, grad/param norm = 2.1147e-02, time/batch = 0.1411s	
12358/21150 (epoch 29.215), train_loss = 1.13406560, grad/param norm = 2.4511e-02, time/batch = 0.1392s	
12359/21150 (epoch 29.217), train_loss = 1.12607473, grad/param norm = 2.2295e-02, time/batch = 0.1394s	
12360/21150 (epoch 29.220), train_loss = 1.17139314, grad/param norm = 2.3900e-02, time/batch = 0.1404s	
12361/21150 (epoch 29.222), train_loss = 1.17909769, grad/param norm = 2.3143e-02, time/batch = 0.1403s	
12362/21150 (epoch 29.225), train_loss = 1.15513611, grad/param norm = 2.5008e-02, time/batch = 0.1412s	
12363/21150 (epoch 29.227), train_loss = 1.19785381, grad/param norm = 2.5920e-02, time/batch = 0.1400s	
12364/21150 (epoch 29.229), train_loss = 1.14633937, grad/param norm = 2.2854e-02, time/batch = 0.1402s	
12365/21150 (epoch 29.232), train_loss = 1.19446398, grad/param norm = 2.3115e-02, time/batch = 0.1390s	
12366/21150 (epoch 29.234), train_loss = 1.11939697, grad/param norm = 2.2064e-02, time/batch = 0.1387s	
12367/21150 (epoch 29.236), train_loss = 1.20777876, grad/param norm = 2.5208e-02, time/batch = 0.1407s	
12368/21150 (epoch 29.239), train_loss = 1.14395235, grad/param norm = 2.3158e-02, time/batch = 0.1409s	
12369/21150 (epoch 29.241), train_loss = 1.15322573, grad/param norm = 2.5349e-02, time/batch = 0.1401s	
12370/21150 (epoch 29.243), train_loss = 1.20450896, grad/param norm = 2.4679e-02, time/batch = 0.1411s	
12371/21150 (epoch 29.246), train_loss = 1.14788246, grad/param norm = 2.5922e-02, time/batch = 0.1400s	
12372/21150 (epoch 29.248), train_loss = 1.14639546, grad/param norm = 2.4374e-02, time/batch = 0.1382s	
12373/21150 (epoch 29.251), train_loss = 1.17192321, grad/param norm = 2.3339e-02, time/batch = 0.1417s	
12374/21150 (epoch 29.253), train_loss = 1.10490499, grad/param norm = 2.3033e-02, time/batch = 0.1397s	
12375/21150 (epoch 29.255), train_loss = 1.14080509, grad/param norm = 2.4249e-02, time/batch = 0.1405s	
